1 0
294 10584
184 251 0.673333
185 210 0.690277
185 211 0.618344
185 212 0.461621
185 213 0.613047
185 214 0.641069
185 215 0.445579
185 216 0.633542
185 217 0.560964
185 218 0.642833
185 219 0.668196
185 220 0.697281
185 221 0.692198
185 222 0.606397
185 223 0.520387
185 224 0.405777
185 225 0.40363
185 226 0.549576
185 227 0.624343
185 228 0.659775
185 229 0.707602
185 230 0.677489
185 231 0.647102
185 232 0.597119
185 233 0.376744
185 234 0.447113
185 235 0.540391
185 236 0.617354
185 237 0.571609
185 238 0.629804
185 239 0.596663
185 240 0.531865
185 241 0.528237
185 242 0.568155
185 243 0.293449
185 244 0.525835
185 245 0.469905
185 246 0.646911
185 247 0.600836
185 248 0.641388
185 249 0.478634
185 250 0.598525
185 251 0.673333
186 210 0.690277
186 211 0.618344
186 212 0.461621
186 213 0.613047
186 214 0.641069
186 215 0.445579
186 216 0.633542
186 217 0.560964
186 218 0.642833
186 219 0.668196
186 220 0.697281
186 221 0.692198
186 222 0.606397
186 223 0.520387
186 224 0.405777
186 225 0.40363
186 226 0.549576
186 227 0.624343
186 228 0.659775
186 229 0.707602
186 230 0.677489
186 231 0.647102
186 232 0.597119
186 233 0.376744
186 234 0.447113
186 235 0.540391
186 236 0.617354
186 237 0.571609
186 238 0.629804
186 239 0.596663
186 240 0.531865
186 241 0.528237
186 242 0.568155
186 243 0.293449
186 244 0.525835
186 245 0.469905
186 246 0.646911
186 247 0.600836
186 248 0.641388
186 249 0.478634
186 250 0.598525
186 251 0.673333
187 210 0.690277
187 211 0.618344
187 212 0.461621
187 213 0.613047
187 214 0.641069
187 215 0.445579
187 216 0.633542
187 217 0.560964
187 218 0.642833
187 219 0.668196
187 220 0.697281
187 221 0.692198
187 222 0.606397
187 223 0.520387
187 224 0.405777
187 225 0.40363
187 226 0.549576
187 227 0.624343
187 228 0.659775
187 229 0.707602
187 230 0.677489
187 231 0.647102
187 232 0.597119
187 233 0.376744
187 234 0.447113
187 235 0.540391
187 236 0.617354
187 237 0.571609
187 238 0.629804
187 239 0.596663
187 240 0.531865
187 241 0.528237
187 242 0.568155
187 243 0.293449
187 244 0.525835
187 245 0.469905
187 246 0.646911
187 247 0.600836
187 248 0.641388
187 249 0.478634
187 250 0.598525
187 251 0.673333
188 210 0.690277
188 211 0.618344
188 212 0.461621
188 213 0.613047
188 214 0.641069
188 215 0.445579
188 216 0.633542
188 217 0.560964
188 218 0.642833
188 219 0.668196
188 220 0.697281
188 221 0.692198
188 222 0.606397
188 223 0.520387
188 224 0.405777
188 225 0.40363
188 226 0.549576
188 227 0.624343
188 228 0.659775
188 229 0.707602
188 230 0.677489
188 231 0.647102
188 232 0.597119
188 233 0.376744
188 234 0.447113
188 235 0.540391
188 236 0.617354
188 237 0.571609
188 238 0.629804
188 239 0.596663
188 240 0.531865
188 241 0.528237
188 242 0.568155
188 243 0.293449
188 244 0.525835
188 245 0.469905
188 246 0.646911
188 247 0.600836
188 248 0.641388
188 249 0.478634
188 250 0.598525
188 251 0.673333
189 210 0.690277
189 211 0.618344
189 212 0.461621
189 213 0.613047
189 214 0.641069
189 215 0.445579
189 216 0.633542
189 217 0.560964
189 218 0.642833
189 219 0.668196
189 220 0.697281
189 221 0.692198
189 222 0.606397
189 223 0.520387
189 224 0.405777
189 225 0.40363
189 226 0.549576
189 227 0.624343
189 228 0.659775
189 229 0.707602
189 230 0.677489
189 231 0.647102
189 232 0.597119
189 233 0.376744
189 234 0.447113
189 235 0.540391
189 236 0.617354
189 237 0.571609
189 238 0.629804
189 239 0.596663
189 240 0.531865
189 241 0.528237
189 242 0.568155
189 243 0.293449
189 244 0.525835
189 245 0.469905
189 246 0.646911
189 247 0.600836
189 248 0.641388
189 249 0.478634
189 250 0.598525
189 251 0.673333
190 210 0.690277
190 211 0.618344
190 212 0.461621
190 213 0.613047
190 214 0.641069
190 215 0.445579
190 216 0.633542
190 217 0.560964
190 218 0.642833
190 219 0.668196
190 220 0.697281
190 221 0.692198
190 222 0.606397
190 223 0.520387
190 224 0.405777
190 225 0.40363
190 226 0.549576
190 227 0.624343
190 228 0.659775
190 229 0.707602
190 230 0.677489
190 231 0.647102
190 232 0.597119
190 233 0.376744
190 234 0.447113
190 235 0.540391
190 236 0.617354
190 237 0.571609
190 238 0.629804
190 239 0.596663
190 240 0.531865
190 241 0.528237
190 242 0.568155
190 243 0.293449
190 244 0.525835
190 245 0.469905
190 246 0.646911
190 247 0.600836
190 248 0.641388
190 249 0.478634
190 250 0.598525
190 251 0.673333
191 210 0.690277
191 211 0.618344
191 212 0.461621
191 213 0.613047
191 214 0.641069
191 215 0.445579
191 216 0.633542
191 217 0.560964
191 218 0.642833
191 219 0.668196
191 220 0.697281
191 221 0.692198
191 222 0.606397
191 223 0.520387
191 224 0.405777
191 225 0.40363
191 226 0.549576
191 227 0.624343
191 228 0.659775
191 229 0.707602
191 230 0.677489
191 231 0.647102
191 232 0.597119
191 233 0.376744
191 234 0.447113
191 235 0.540391
191 236 0.617354
191 237 0.571609
191 238 0.629804
191 239 0.596663
191 240 0.531865
191 241 0.528237
191 242 0.568155
191 243 0.293449
191 244 0.525835
191 245 0.469905
191 246 0.646911
191 247 0.600836
191 248 0.641388
191 249 0.478634
191 250 0.598525
191 251 0.673333
192 210 0.690277
192 211 0.618344
192 212 0.461621
192 213 0.613047
192 214 0.641069
192 215 0.445579
192 216 0.633542
192 217 0.560964
192 218 0.642833
192 219 0.668196
192 220 0.697281
192 221 0.692198
192 222 0.606397
192 223 0.520387
192 224 0.405777
192 225 0.40363
192 226 0.549576
192 227 0.624343
192 228 0.659775
192 229 0.707602
192 230 0.677489
192 231 0.647102
192 232 0.597119
192 233 0.376744
192 234 0.447113
192 235 0.540391
192 236 0.617354
192 237 0.571609
192 238 0.629804
192 239 0.596663
192 240 0.531865
192 241 0.528237
192 242 0.568155
192 243 0.293449
192 244 0.525835
192 245 0.469905
192 246 0.646911
192 247 0.600836
192 248 0.641388
192 249 0.478634
192 250 0.598525
192 251 0.673333
193 210 0.690277
193 211 0.618344
193 212 0.461621
193 213 0.613047
193 214 0.641069
193 215 0.445579
193 216 0.633542
193 217 0.560964
193 218 0.642833
193 219 0.668196
193 220 0.697281
193 221 0.692198
193 222 0.606397
193 223 0.520387
193 224 0.405777
193 225 0.40363
193 226 0.549576
193 227 0.624343
193 228 0.659775
193 229 0.707602
193 230 0.677489
193 231 0.647102
193 232 0.597119
193 233 0.376744
193 234 0.447113
193 235 0.540391
193 236 0.617354
193 237 0.571609
193 238 0.629804
193 239 0.596663
193 240 0.531865
193 241 0.528237
193 242 0.568155
193 243 0.293449
193 244 0.525835
193 245 0.469905
193 246 0.646911
193 247 0.600836
193 248 0.641388
193 249 0.478634
193 250 0.598525
193 251 0.673333
194 210 0.690277
194 211 0.618344
194 212 0.461621
194 213 0.613047
194 214 0.641069
194 215 0.445579
194 216 0.633542
194 217 0.560964
194 218 0.642833
194 219 0.668196
194 220 0.697281
194 221 0.692198
194 222 0.606397
194 223 0.520387
194 224 0.405777
194 225 0.40363
194 226 0.549576
194 227 0.624343
194 228 0.659775
194 229 0.707602
194 230 0.677489
194 231 0.647102
194 232 0.597119
194 233 0.376744
194 234 0.447113
194 235 0.540391
194 236 0.617354
194 237 0.571609
194 238 0.629804
194 239 0.596663
194 240 0.531865
194 241 0.528237
194 242 0.568155
194 243 0.293449
194 244 0.525835
194 245 0.469905
194 246 0.646911
194 247 0.600836
194 248 0.641388
194 249 0.478634
194 250 0.598525
194 251 0.673333
195 210 0.690277
195 211 0.618344
195 212 0.461621
195 213 0.613047
195 214 0.641069
195 215 0.445579
195 216 0.633542
195 217 0.560964
195 218 0.642833
195 219 0.668196
195 220 0.697281
195 221 0.692198
195 222 0.606397
195 223 0.520387
195 224 0.405777
195 225 0.40363
195 226 0.549576
195 227 0.624343
195 228 0.659775
195 229 0.707602
195 230 0.677489
195 231 0.647102
195 232 0.597119
195 233 0.376744
195 234 0.447113
195 235 0.540391
195 236 0.617354
195 237 0.571609
195 238 0.629804
195 239 0.596663
195 240 0.531865
195 241 0.528237
195 242 0.568155
195 243 0.293449
195 244 0.525835
195 245 0.469905
195 246 0.646911
195 247 0.600836
195 248 0.641388
195 249 0.478634
195 250 0.598525
195 251 0.673333
196 210 0.690277
196 211 0.618344
196 212 0.461621
196 213 0.613047
196 214 0.641069
196 215 0.445579
196 216 0.633542
196 217 0.560964
196 218 0.642833
196 219 0.668196
196 220 0.697281
196 221 0.692198
196 222 0.606397
196 223 0.520387
196 224 0.405777
196 225 0.40363
196 226 0.549576
196 227 0.624343
196 228 0.659775
196 229 0.707602
196 230 0.677489
196 231 0.647102
196 232 0.597119
196 233 0.376744
196 234 0.447113
196 235 0.540391
196 236 0.617354
196 237 0.571609
196 238 0.629804
196 239 0.596663
196 240 0.531865
196 241 0.528237
196 242 0.568155
196 243 0.293449
196 244 0.525835
196 245 0.469905
196 246 0.646911
196 247 0.600836
196 248 0.641388
196 249 0.478634
196 250 0.598525
196 251 0.673333
197 210 0.690277
197 211 0.618344
197 212 0.461621
197 213 0.613047
197 214 0.641069
197 215 0.445579
197 216 0.633542
197 217 0.560964
197 218 0.642833
197 219 0.668196
197 220 0.697281
197 221 0.692198
197 222 0.606397
197 223 0.520387
197 224 0.405777
197 225 0.40363
197 226 0.549576
197 227 0.624343
197 228 0.659775
197 229 0.707602
197 230 0.677489
197 231 0.647102
197 232 0.597119
197 233 0.376744
197 234 0.447113
197 235 0.540391
197 236 0.617354
197 237 0.571609
197 238 0.629804
197 239 0.596663
197 240 0.531865
197 241 0.528237
197 242 0.568155
197 243 0.293449
197 244 0.525835
197 245 0.469905
197 246 0.646911
197 247 0.600836
197 248 0.641388
197 249 0.478634
197 250 0.598525
197 251 0.673333
198 210 0.690277
198 211 0.618344
198 212 0.461621
198 213 0.613047
198 214 0.641069
198 215 0.445579
198 216 0.633542
198 217 0.560964
198 218 0.642833
198 219 0.668196
198 220 0.697281
198 221 0.692198
198 222 0.606397
198 223 0.520387
198 224 0.405777
198 225 0.40363
198 226 0.549576
198 227 0.624343
198 228 0.659775
198 229 0.707602
198 230 0.677489
198 231 0.647102
198 232 0.597119
198 233 0.376744
198 234 0.447113
198 235 0.540391
198 236 0.617354
198 237 0.571609
198 238 0.629804
198 239 0.596663
198 240 0.531865
198 241 0.528237
198 242 0.568155
198 243 0.293449
198 244 0.525835
198 245 0.469905
198 246 0.646911
198 247 0.600836
198 248 0.641388
198 249 0.478634
198 250 0.598525
198 251 0.673333
199 210 0.690277
199 211 0.618344
199 212 0.461621
199 213 0.613047
199 214 0.641069
199 215 0.445579
199 216 0.633542
199 217 0.560964
199 218 0.642833
199 219 0.668196
199 220 0.697281
199 221 0.692198
199 222 0.606397
199 223 0.520387
199 224 0.405777
199 225 0.40363
199 226 0.549576
199 227 0.624343
199 228 0.659775
199 229 0.707602
199 230 0.677489
199 231 0.647102
199 232 0.597119
199 233 0.376744
199 234 0.447113
199 235 0.540391
199 236 0.617354
199 237 0.571609
199 238 0.629804
199 239 0.596663
199 240 0.531865
199 241 0.528237
199 242 0.568155
199 243 0.293449
199 244 0.525835
199 245 0.469905
199 246 0.646911
199 247 0.600836
199 248 0.641388
199 249 0.478634
199 250 0.598525
199 251 0.673333
200 210 0.690277
200 211 0.618344
200 212 0.461621
200 213 0.613047
200 214 0.641069
200 215 0.445579
200 216 0.633542
200 217 0.560964
200 218 0.642833
200 219 0.668196
200 220 0.697281
200 221 0.692198
200 222 0.606397
200 223 0.520387
200 224 0.405777
200 225 0.40363
200 226 0.549576
200 227 0.624343
200 228 0.659775
200 229 0.707602
200 230 0.677489
200 231 0.647102
200 232 0.597119
200 233 0.376744
200 234 0.447113
200 235 0.540391
200 236 0.617354
200 237 0.571609
200 238 0.629804
200 239 0.596663
200 240 0.531865
200 241 0.528237
200 242 0.568155
200 243 0.293449
200 244 0.525835
200 245 0.469905
200 246 0.646911
200 247 0.600836
200 248 0.641388
200 249 0.478634
200 250 0.598525
200 251 0.673333
201 210 0.690277
201 211 0.618344
201 212 0.461621
201 213 0.613047
201 214 0.641069
201 215 0.445579
201 216 0.633542
201 217 0.560964
201 218 0.642833
201 219 0.668196
201 220 0.697281
201 221 0.692198
201 222 0.606397
201 223 0.520387
201 224 0.405777
201 225 0.40363
201 226 0.549576
201 227 0.624343
201 228 0.659775
201 229 0.707602
201 230 0.677489
201 231 0.647102
201 232 0.597119
201 233 0.376744
201 234 0.447113
201 235 0.540391
201 236 0.617354
201 237 0.571609
201 238 0.629804
201 239 0.596663
201 240 0.531865
201 241 0.528237
201 242 0.568155
201 243 0.293449
201 244 0.525835
201 245 0.469905
201 246 0.646911
201 247 0.600836
201 248 0.641388
201 249 0.478634
201 250 0.598525
201 251 0.673333
202 210 0.690277
202 211 0.618344
202 212 0.461621
202 213 0.613047
202 214 0.641069
202 215 0.445579
202 216 0.633542
202 217 0.560964
202 218 0.642833
202 219 0.668196
202 220 0.697281
202 221 0.692198
202 222 0.606397
202 223 0.520387
202 224 0.405777
202 225 0.40363
202 226 0.549576
202 227 0.624343
202 228 0.659775
202 229 0.707602
202 230 0.677489
202 231 0.647102
202 232 0.597119
202 233 0.376744
202 234 0.447113
202 235 0.540391
202 236 0.617354
202 237 0.571609
202 238 0.629804
202 239 0.596663
202 240 0.531865
202 241 0.528237
202 242 0.568155
202 243 0.293449
202 244 0.525835
202 245 0.469905
202 246 0.646911
202 247 0.600836
202 248 0.641388
202 249 0.478634
202 250 0.598525
202 251 0.673333
203 210 0.690277
203 211 0.618344
203 212 0.461621
203 213 0.613047
203 214 0.641069
203 215 0.445579
203 216 0.633542
203 217 0.560964
203 218 0.642833
203 219 0.668196
203 220 0.697281
203 221 0.692198
203 222 0.606397
203 223 0.520387
203 224 0.405777
203 225 0.40363
203 226 0.549576
203 227 0.624343
203 228 0.659775
203 229 0.707602
203 230 0.677489
203 231 0.647102
203 232 0.597119
203 233 0.376744
203 234 0.447113
203 235 0.540391
203 236 0.617354
203 237 0.571609
203 238 0.629804
203 239 0.596663
203 240 0.531865
203 241 0.528237
203 242 0.568155
203 243 0.293449
203 244 0.525835
203 245 0.469905
203 246 0.646911
203 247 0.600836
203 248 0.641388
203 249 0.478634
203 250 0.598525
203 251 0.673333
204 210 0.690277
204 211 0.618344
204 212 0.461621
204 213 0.613047
204 214 0.641069
204 215 0.445579
204 216 0.633542
204 217 0.560964
204 218 0.642833
204 219 0.668196
204 220 0.697281
204 221 0.692198
204 222 0.606397
204 223 0.520387
204 224 0.405777
204 225 0.40363
204 226 0.549576
204 227 0.624343
204 228 0.659775
204 229 0.707602
204 230 0.677489
204 231 0.647102
204 232 0.597119
204 233 0.376744
204 234 0.447113
204 235 0.540391
204 236 0.617354
204 237 0.571609
204 238 0.629804
204 239 0.596663
204 240 0.531865
204 241 0.528237
204 242 0.568155
204 243 0.293449
204 244 0.525835
204 245 0.469905
204 246 0.646911
204 247 0.600836
204 248 0.641388
204 249 0.478634
204 250 0.598525
204 251 0.673333
205 210 0.690277
205 211 0.618344
205 212 0.461621
205 213 0.613047
205 214 0.641069
205 215 0.445579
205 216 0.633542
205 217 0.560964
205 218 0.642833
205 219 0.668196
205 220 0.697281
205 221 0.692198
205 222 0.606397
205 223 0.520387
205 224 0.405777
205 225 0.40363
205 226 0.549576
205 227 0.624343
205 228 0.659775
205 229 0.707602
205 230 0.677489
205 231 0.647102
205 232 0.597119
205 233 0.376744
205 234 0.447113
205 235 0.540391
205 236 0.617354
205 237 0.571609
205 238 0.629804
205 239 0.596663
205 240 0.531865
205 241 0.528237
205 242 0.568155
205 243 0.293449
205 244 0.525835
205 245 0.469905
205 246 0.646911
205 247 0.600836
205 248 0.641388
205 249 0.478634
205 250 0.598525
205 251 0.673333
206 210 0.690277
206 211 0.618344
206 212 0.461621
206 213 0.613047
206 214 0.641069
206 215 0.445579
206 216 0.633542
206 217 0.560964
206 218 0.642833
206 219 0.668196
206 220 0.697281
206 221 0.692198
206 222 0.606397
206 223 0.520387
206 224 0.405777
206 225 0.40363
206 226 0.549576
206 227 0.624343
206 228 0.659775
206 229 0.707602
206 230 0.677489
206 231 0.647102
206 232 0.597119
206 233 0.376744
206 234 0.447113
206 235 0.540391
206 236 0.617354
206 237 0.571609
206 238 0.629804
206 239 0.596663
206 240 0.531865
206 241 0.528237
206 242 0.568155
206 243 0.293449
206 244 0.525835
206 245 0.469905
206 246 0.646911
206 247 0.600836
206 248 0.641388
206 249 0.478634
206 250 0.598525
206 251 0.673333
207 210 0.690277
207 211 0.618344
207 212 0.461621
207 213 0.613047
207 214 0.641069
207 215 0.445579
207 216 0.633542
207 217 0.560964
207 218 0.642833
207 219 0.668196
207 220 0.697281
207 221 0.692198
207 222 0.606397
207 223 0.520387
207 224 0.405777
207 225 0.40363
207 226 0.549576
207 227 0.624343
207 228 0.659775
207 229 0.707602
207 230 0.677489
207 231 0.647102
207 232 0.597119
207 233 0.376744
207 234 0.447113
207 235 0.540391
207 236 0.617354
207 237 0.571609
207 238 0.629804
207 239 0.596663
207 240 0.531865
207 241 0.528237
207 242 0.568155
207 243 0.293449
207 244 0.525835
207 245 0.469905
207 246 0.646911
207 247 0.600836
207 248 0.641388
207 249 0.478634
207 250 0.598525
207 251 0.673333
208 210 0.690277
208 211 0.618344
208 212 0.461621
208 213 0.613047
208 214 0.641069
208 215 0.445579
208 216 0.633542
208 217 0.560964
208 218 0.642833
208 219 0.668196
208 220 0.697281
208 221 0.692198
208 222 0.606397
208 223 0.520387
208 224 0.405777
208 225 0.40363
208 226 0.549576
208 227 0.624343
208 228 0.659775
208 229 0.707602
208 230 0.677489
208 231 0.647102
208 232 0.597119
208 233 0.376744
208 234 0.447113
208 235 0.540391
208 236 0.617354
208 237 0.571609
208 238 0.629804
208 239 0.596663
208 240 0.531865
208 241 0.528237
208 242 0.568155
208 243 0.293449
208 244 0.525835
208 245 0.469905
208 246 0.646911
208 247 0.600836
208 248 0.641388
208 249 0.478634
208 250 0.598525
208 251 0.673333
209 210 0.690277
209 211 0.618344
209 212 0.461621
209 213 0.613047
209 214 0.641069
209 215 0.445579
209 216 0.633542
209 217 0.560964
209 218 0.642833
209 219 0.668196
209 220 0.697281
209 221 0.692198
209 222 0.606397
209 223 0.520387
209 224 0.405777
209 225 0.40363
209 226 0.549576
209 227 0.624343
209 228 0.659775
209 229 0.707602
209 230 0.677489
209 231 0.647102
209 232 0.597119
209 233 0.376744
209 234 0.447113
209 235 0.540391
209 236 0.617354
209 237 0.571609
209 238 0.629804
209 239 0.596663
209 240 0.531865
209 241 0.528237
209 242 0.568155
209 243 0.293449
209 244 0.525835
209 245 0.469905
209 246 0.646911
209 247 0.600836
209 248 0.641388
209 249 0.478634
209 250 0.598525
209 251 0.673333
210 252 0.675643
210 253 0.623449
210 254 0.454398
210 255 0.59069
210 256 0.654469
210 257 0.460844
210 258 0.64387
210 259 0.558182
210 260 0.642046
210 261 0.662737
210 262 0.701127
210 263 0.714959
210 264 0.634518
210 265 0.547506
210 266 0.396093
210 267 0.402141
210 268 0.573485
210 269 0.606872
210 270 0.654913
210 271 0.685319
210 272 0.659909
210 273 0.651783
210 274 0.5839
210 275 0.382748
210 276 0.460228
210 277 0.557479
210 278 0.59654
210 279 0.561972
210 280 0.662632
210 281 0.584938
210 282 0.524805
210 283 0.513052
210 284 0.556328
210 285 0.296541
210 286 0.480745
210 287 0.457733
210 288 0.623534
210 289 0.609946
210 290 0.641422
210 291 0.504088
210 292 0.597818
210 293 0.662177
211 252 0.675643
211 253 0.623449
211 254 0.454398
211 255 0.59069
211 256 0.654469
211 257 0.460844
211 258 0.64387
211 259 0.558182
211 260 0.642046
211 261 0.662737
211 262 0.701127
211 263 0.714959
211 264 0.634518
211 265 0.547506
211 266 0.396093
211 267 0.402141
211 268 0.573485
211 269 0.606872
211 270 0.654913
211 271 0.685319
211 272 0.659909
211 273 0.651783
211 274 0.5839
211 275 0.382748
211 276 0.460228
211 277 0.557479
211 278 0.59654
211 279 0.561972
211 280 0.662632
211 281 0.584938
211 282 0.524805
211 283 0.513052
211 284 0.556328
211 285 0.296541
211 286 0.480745
211 287 0.457733
211 288 0.623534
211 289 0.609946
211 290 0.641422
211 291 0.504088
211 292 0.597818
211 293 0.662177
212 252 0.675643
212 253 0.623449
212 254 0.454398
212 255 0.59069
212 256 0.654469
212 257 0.460844
212 258 0.64387
212 259 0.558182
212 260 0.642046
212 261 0.662737
212 262 0.701127
212 263 0.714959
212 264 0.634518
212 265 0.547506
212 266 0.396093
212 267 0.402141
212 268 0.573485
212 269 0.606872
212 270 0.654913
212 271 0.685319
212 272 0.659909
212 273 0.651783
212 274 0.5839
212 275 0.382748
212 276 0.460228
212 277 0.557479
212 278 0.59654
212 279 0.561972
212 280 0.662632
212 281 0.584938
212 282 0.524805
212 283 0.513052
212 284 0.556328
212 285 0.296541
212 286 0.480745
212 287 0.457733
212 288 0.623534
212 289 0.609946
212 290 0.641422
212 291 0.504088
212 292 0.597818
212 293 0.662177
213 252 0.675643
213 253 0.623449
213 254 0.454398
213 255 0.59069
213 256 0.654469
213 257 0.460844
213 258 0.64387
213 259 0.558182
213 260 0.642046
213 261 0.662737
213 262 0.701127
213 263 0.714959
213 264 0.634518
213 265 0.547506
213 266 0.396093
213 267 0.402141
213 268 0.573485
213 269 0.606872
213 270 0.654913
213 271 0.685319
213 272 0.659909
213 273 0.651783
213 274 0.5839
213 275 0.382748
213 276 0.460228
213 277 0.557479
213 278 0.59654
213 279 0.561972
213 280 0.662632
213 281 0.584938
213 282 0.524805
213 283 0.513052
213 284 0.556328
213 285 0.296541
213 286 0.480745
213 287 0.457733
213 288 0.623534
213 289 0.609946
213 290 0.641422
213 291 0.504088
213 292 0.597818
213 293 0.662177
214 252 0.675643
214 253 0.623449
214 254 0.454398
214 255 0.59069
214 256 0.654469
214 257 0.460844
214 258 0.64387
214 259 0.558182
214 260 0.642046
214 261 0.662737
214 262 0.701127
214 263 0.714959
214 264 0.634518
214 265 0.547506
214 266 0.396093
214 267 0.402141
214 268 0.573485
214 269 0.606872
214 270 0.654913
214 271 0.685319
214 272 0.659909
214 273 0.651783
214 274 0.5839
214 275 0.382748
214 276 0.460228
214 277 0.557479
214 278 0.59654
214 279 0.561972
214 280 0.662632
214 281 0.584938
214 282 0.524805
214 283 0.513052
214 284 0.556328
214 285 0.296541
214 286 0.480745
214 287 0.457733
214 288 0.623534
214 289 0.609946
214 290 0.641422
214 291 0.504088
214 292 0.597818
214 293 0.662177
215 252 0.675643
215 253 0.623449
215 254 0.454398
215 255 0.59069
215 256 0.654469
215 257 0.460844
215 258 0.64387
215 259 0.558182
215 260 0.642046
215 261 0.662737
215 262 0.701127
215 263 0.714959
215 264 0.634518
215 265 0.547506
215 266 0.396093
215 267 0.402141
215 268 0.573485
215 269 0.606872
215 270 0.654913
215 271 0.685319
215 272 0.659909
215 273 0.651783
215 274 0.5839
215 275 0.382748
215 276 0.460228
215 277 0.557479
215 278 0.59654
215 279 0.561972
215 280 0.662632
215 281 0.584938
215 282 0.524805
215 283 0.513052
215 284 0.556328
215 285 0.296541
215 286 0.480745
215 287 0.457733
215 288 0.623534
215 289 0.609946
215 290 0.641422
215 291 0.504088
215 292 0.597818
215 293 0.662177
216 252 0.675643
216 253 0.623449
216 254 0.454398
216 255 0.59069
216 256 0.654469
216 257 0.460844
216 258 0.64387
216 259 0.558182
216 260 0.642046
216 261 0.662737
216 262 0.701127
216 263 0.714959
216 264 0.634518
216 265 0.547506
216 266 0.396093
216 267 0.402141
216 268 0.573485
216 269 0.606872
216 270 0.654913
216 271 0.685319
216 272 0.659909
216 273 0.651783
216 274 0.5839
216 275 0.382748
216 276 0.460228
216 277 0.557479
216 278 0.59654
216 279 0.561972
216 280 0.662632
216 281 0.584938
216 282 0.524805
216 283 0.513052
216 284 0.556328
216 285 0.296541
216 286 0.480745
216 287 0.457733
216 288 0.623534
216 289 0.609946
216 290 0.641422
216 291 0.504088
216 292 0.597818
216 293 0.662177
217 252 0.675643
217 253 0.623449
217 254 0.454398
217 255 0.59069
217 256 0.654469
217 257 0.460844
217 258 0.64387
217 259 0.558182
217 260 0.642046
217 261 0.662737
217 262 0.701127
217 263 0.714959
217 264 0.634518
217 265 0.547506
217 266 0.396093
217 267 0.402141
217 268 0.573485
217 269 0.606872
217 270 0.654913
217 271 0.685319
217 272 0.659909
217 273 0.651783
217 274 0.5839
217 275 0.382748
217 276 0.460228
217 277 0.557479
217 278 0.59654
217 279 0.561972
217 280 0.662632
217 281 0.584938
217 282 0.524805
217 283 0.513052
217 284 0.556328
217 285 0.296541
217 286 0.480745
217 287 0.457733
217 288 0.623534
217 289 0.609946
217 290 0.641422
217 291 0.504088
217 292 0.597818
217 293 0.662177
218 252 0.675643
218 253 0.623449
218 254 0.454398
218 255 0.59069
218 256 0.654469
218 257 0.460844
218 258 0.64387
218 259 0.558182
218 260 0.642046
218 261 0.662737
218 262 0.701127
218 263 0.714959
218 264 0.634518
218 265 0.547506
218 266 0.396093
218 267 0.402141
218 268 0.573485
218 269 0.606872
218 270 0.654913
218 271 0.685319
218 272 0.659909
218 273 0.651783
218 274 0.5839
218 275 0.382748
218 276 0.460228
218 277 0.557479
218 278 0.59654
218 279 0.561972
218 280 0.662632
218 281 0.584938
218 282 0.524805
218 283 0.513052
218 284 0.556328
218 285 0.296541
218 286 0.480745
218 287 0.457733
218 288 0.623534
218 289 0.609946
218 290 0.641422
218 291 0.504088
218 292 0.597818
218 293 0.662177
219 252 0.675643
219 253 0.623449
219 254 0.454398
219 255 0.59069
219 256 0.654469
219 257 0.460844
219 258 0.64387
219 259 0.558182
219 260 0.642046
219 261 0.662737
219 262 0.701127
219 263 0.714959
219 264 0.634518
219 265 0.547506
219 266 0.396093
219 267 0.402141
219 268 0.573485
219 269 0.606872
219 270 0.654913
219 271 0.685319
219 272 0.659909
219 273 0.651783
219 274 0.5839
219 275 0.382748
219 276 0.460228
219 277 0.557479
219 278 0.59654
219 279 0.561972
219 280 0.662632
219 281 0.584938
219 282 0.524805
219 283 0.513052
219 284 0.556328
219 285 0.296541
219 286 0.480745
219 287 0.457733
219 288 0.623534
219 289 0.609946
219 290 0.641422
219 291 0.504088
219 292 0.597818
219 293 0.662177
220 252 0.675643
220 253 0.623449
220 254 0.454398
220 255 0.59069
220 256 0.654469
220 257 0.460844
220 258 0.64387
220 259 0.558182
220 260 0.642046
220 261 0.662737
220 262 0.701127
220 263 0.714959
220 264 0.634518
220 265 0.547506
220 266 0.396093
220 267 0.402141
220 268 0.573485
220 269 0.606872
220 270 0.654913
220 271 0.685319
220 272 0.659909
220 273 0.651783
220 274 0.5839
220 275 0.382748
220 276 0.460228
220 277 0.557479
220 278 0.59654
220 279 0.561972
220 280 0.662632
220 281 0.584938
220 282 0.524805
220 283 0.513052
220 284 0.556328
220 285 0.296541
220 286 0.480745
220 287 0.457733
220 288 0.623534
220 289 0.609946
220 290 0.641422
220 291 0.504088
220 292 0.597818
220 293 0.662177
221 252 0.675643
221 253 0.623449
221 254 0.454398
221 255 0.59069
221 256 0.654469
221 257 0.460844
221 258 0.64387
221 259 0.558182
221 260 0.642046
221 261 0.662737
221 262 0.701127
221 263 0.714959
221 264 0.634518
221 265 0.547506
221 266 0.396093
221 267 0.402141
221 268 0.573485
221 269 0.606872
221 270 0.654913
221 271 0.685319
221 272 0.659909
221 273 0.651783
221 274 0.5839
221 275 0.382748
221 276 0.460228
221 277 0.557479
221 278 0.59654
221 279 0.561972
221 280 0.662632
221 281 0.584938
221 282 0.524805
221 283 0.513052
221 284 0.556328
221 285 0.296541
221 286 0.480745
221 287 0.457733
221 288 0.623534
221 289 0.609946
221 290 0.641422
221 291 0.504088
221 292 0.597818
